,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,country
0,2017-11-01,49.695128665119384,-233.23246150925226,290.62169964770254,49.695128665119384,49.695128665119384,-0.4143867200317447,-0.4143867200317447,-0.4143867200317447,-0.45139256908176706,-0.45139256908176706,-0.45139256908176706,0.29156193229153826,0.29156193229153826,0.29156193229153826,-0.32856778134156056,-0.32856778134156056,-0.32856778134156056,0.0,0.0,0.0,27.26311686612218,spain
1,2017-11-02,49.599993789890775,-188.47626638058716,321.46936311474883,49.599993789890775,49.599993789890775,-0.4143867200317447,-0.4143867200317447,-0.4143867200317447,-0.042434811169754144,-0.042434811169754144,-0.042434811169754144,0.7611113034573759,0.7611113034573759,0.7611113034573759,-0.38915939459538534,-0.38915939459538534,-0.38915939459538534,0.0,0.0,0.0,47.49522741939578,spain
2,2017-11-03,49.50485891466218,-256.3425147358711,248.77402960078928,49.50485891466218,49.50485891466218,-0.4143867200317447,-0.4143867200317447,-0.4143867200317447,-1.0056091411993324,-1.0056091411993324,-1.0056091411993324,-0.1437734895790778,-0.1437734895790778,-0.1437734895790778,-0.44744893158850996,-0.44744893158850996,-0.44744893158850996,0.0,0.0,0.0,-0.27767974370537063,spain
3,2017-11-04,49.40972403943357,-285.9965630914565,236.71075387221455,49.40972403943357,49.40972403943357,-0.4143867200317447,-0.4143867200317447,-0.4143867200317447,-1.441153324749631,-1.441153324749631,-1.441153324749631,-0.5244128177363766,-0.5244128177363766,-0.5244128177363766,-0.5023537869815097,-0.5023537869815097,-0.5023537869815097,0.0,0.0,0.0,-21.79726403495789,spain
4,2017-11-05,49.314589164204975,-278.5315029842744,248.14067154115008,49.314589164204975,49.314589164204975,-0.4143867200317447,-0.4143867200317447,-0.4143867200317447,-1.4079983060915948,-1.4079983060915948,-1.4079983060915948,-0.44076141921221934,-0.44076141921221934,-0.44076141921221934,-0.5528501668476308,-0.5528501668476308,-0.5528501668476308,0.0,0.0,0.0,-20.120268844598545,spain
5,2017-11-06,49.219454288976365,-278.4924451200456,266.8952201705801,49.219454288976365,49.219454288976365,-0.4143867200317447,-0.4143867200317447,-0.4143867200317447,-0.8668773423496463,-0.8668773423496463,-0.8668773423496463,0.1455093476168825,0.1455093476168825,0.1455093476168825,-0.5979999699347841,-0.5979999699347841,-0.5979999699347841,0.0,0.0,0.0,6.552224563048633,spain
6,2017-11-07,49.12431941374776,-247.39214242992358,226.65414901968182,49.12431941374776,49.12431941374776,-0.4143867200317447,-0.4143867200317447,-0.4143867200317447,-1.1405975674733946,-1.1405975674733946,-1.1405975674733946,-0.08923485683792587,-0.08923485683792587,-0.08923485683792587,-0.636975990603724,-0.636975990603724,-0.636975990603724,0.0,0.0,0.0,-6.906759813358988,spain
7,2017-11-08,49.02918453851916,-228.516168621953,260.45296577612,49.02918453851916,49.02918453851916,-0.4143867200317447,-0.4143867200317447,-0.4143867200317447,-0.7919095066823434,-0.7919095066823434,-0.7919095066823434,0.2915619322917456,0.2915619322917456,0.2915619322917456,-0.6690847189423443,-0.6690847189423443,-0.6690847189423443,0.0,0.0,0.0,10.202507197582873,spain
8,2017-11-09,48.93404966329055,-229.77428737533597,261.7034245103582,48.93404966329055,48.93404966329055,-0.4143867200317447,-0.4143867200317447,-0.4143867200317447,-0.3470614804758638,-0.3470614804758638,-0.3470614804758638,0.7611113034568909,0.7611113034568909,0.7611113034568909,-0.69378606390101,-0.69378606390101,-0.69378606390101,0.0,0.0,0.0,31.950925941469485,spain
9,2017-11-10,48.838914788061956,-262.7813338909279,241.8938102368033,48.838914788061956,48.838914788061956,-0.4143867200317447,-0.4143867200317447,-0.4143867200317447,-1.268869605001032,-1.268869605001032,-1.268869605001032,-0.14377348957941422,-0.14377348957941422,-0.14377348957941422,-0.7107093953898729,-0.7107093953898729,-0.7107093953898729,0.0,0.0,0.0,-13.131299727745278,spain
10,2017-11-11,48.74377991283335,-290.59100546759464,234.54387737586003,48.74377991283335,48.74377991283335,-0.4143867200317447,-0.4143867200317447,-0.4143867200317447,-1.6584649272509013,-1.6584649272509013,-1.6584649272509013,-0.524412817736452,-0.524412817736452,-0.524412817736452,-0.7196653894827044,-0.7196653894827044,-0.7196653894827044,0.0,0.0,0.0,-32.09606949423775,spain
11,2017-11-12,48.648645037604744,-287.1534109247694,228.320627035027,48.648645037604744,48.648645037604744,-0.4143867200317447,-0.4143867200317447,-0.4143867200317447,-1.5758014043144999,-1.5758014043144999,-1.5758014043144999,-0.44076141921167344,-0.44076141921167344,-0.44076141921167344,-0.7206532650710817,-0.7206532650710817,-0.7206532650710817,0.0,0.0,0.0,-28.011958130650438,spain
12,2017-11-13,48.55351016237614,-234.06349075789748,248.55667054893854,48.55351016237614,48.55351016237614,-0.4143867200317447,-0.4143867200317447,-0.4143867200317447,-0.9827404902573145,-0.9827404902573145,-0.9827404902573145,0.1455093476175243,0.1455093476175243,0.1455093476175243,-0.7138631178430941,-0.7138631178430941,-0.7138631178430941,0.0,0.0,0.0,0.8380097816891119,spain
13,2017-11-14,48.45837528714754,-258.0668092446856,259.78488929195447,48.45837528714754,48.45837528714754,-0.4143867200317447,-0.4143867200317447,-0.4143867200317447,-1.203294762162529,-1.203294762162529,-1.203294762162529,-0.089234856836669,-0.089234856836669,-0.089234856836669,-0.6996731852941152,-0.6996731852941152,-0.6996731852941152,0.0,0.0,0.0,-9.85133387878323,spain
