,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,country
0,2018-04-01,44.98220335801507,-712.4162532653454,792.6309489532323,44.98220335801507,44.98220335801507,0.0004930271328224702,0.0004930271328224702,0.0004930271328224702,-0.0018404549504791898,-0.0018404549504791898,-0.0018404549504791898,-0.0007352107747282762,-0.0007352107747282762,-0.0007352107747282762,-0.001598271308573384,-0.001598271308573384,-0.001598271308573384,0.0,0.0,0.0,44.89941563916135,hong_kong
1,2018-04-02,44.93324559828417,-695.0727043989093,809.0979723553395,44.933245598284174,44.933245598284174,0.0004930271328224702,0.0004930271328224702,0.0004930271328224702,-0.0018479747918419367,-0.0018479747918419367,-0.0018479747918419367,-0.0006744818813923442,-0.0006744818813923442,-0.0006744818813923442,-0.0016665200432720625,-0.0016665200432720625,-0.0016665200432720625,0.0,0.0,0.0,44.850210093102895,hong_kong
2,2018-04-03,44.88428783855325,-725.1172328163124,783.2908918524416,44.88428783855325,44.88428783855325,0.0004930271328224702,0.0004930271328224702,0.0004930271328224702,-0.0002344909972042599,-0.0002344909972042599,-0.0002344909972042599,0.0009607377905785061,0.0009607377905785061,0.0009607377905785061,-0.0016882559206052362,-0.0016882559206052362,-0.0016882559206052362,0.0,0.0,0.0,44.87376287713918,hong_kong
3,2018-04-04,44.83533007882234,-734.4050110411204,758.1755591803399,44.83533007882234,44.83533007882234,0.0004930271328224702,0.0004930271328224702,0.0004930271328224702,0.0013653490013226864,0.0013653490013226864,0.0013653490013226864,0.002539894473053564,0.002539894473053564,0.002539894473053564,-0.001667572604553348,-0.001667572604553348,-0.001667572604553348,0.0,0.0,0.0,44.896545951969436,hong_kong
4,2018-04-05,44.78637231909142,-710.1954430121824,780.5884218680985,44.78637231909141,44.78637231909141,0.0004930271328224702,0.0004930271328224702,0.0004930271328224702,-0.0018251670365819462,-0.0018251670365819462,-0.0018251670365819462,-0.0007085480037694258,-0.0007085480037694258,-0.0007085480037694258,-0.0016096461656349907,-0.0016096461656349907,-0.0016096461656349907,0.0,0.0,0.0,44.70462970864653,hong_kong
5,2018-04-06,44.737414559360516,-676.6261059973081,859.7114083746834,44.737414559360516,44.737414559360516,0.0004930271328224702,0.0004930271328224702,0.0004930271328224702,-0.0016881923821690974,-0.0016881923821690974,-0.0016881923821690974,-0.0006606639502624926,-0.0006606639502624926,-0.0006606639502624926,-0.0015205555647290745,-0.0015205555647290745,-0.0015205555647290745,0.0,0.0,0.0,44.66188919690346,hong_kong
6,2018-04-07,44.6884567996296,-653.8316996314638,884.5424782107516,44.6884567996296,44.6884567996296,0.0004930271328224702,0.0004930271328224702,0.0004930271328224702,-0.0016357786402278938,-0.0016357786402278938,-0.0016357786402278938,-0.0007217276534732337,-0.0007217276534732337,-0.0007217276534732337,-0.0014070781195771299,-0.0014070781195771299,-0.0014070781195771299,0.0,0.0,0.0,44.61535637653202,hong_kong
7,2018-04-08,44.63949903989869,-710.9586212844979,824.1323286648797,44.63949903989869,44.63949903989869,0.0004930271328224702,0.0004930271328224702,0.0004930271328224702,-0.001518649614112291,-0.001518649614112291,-0.001518649614112291,-0.0007352107747258292,-0.0007352107747258292,-0.0007352107747258292,-0.001276465972208932,-0.001276465972208932,-0.001276465972208932,0.0,0.0,0.0,44.57170728190758,hong_kong
8,2018-04-09,44.59054128016777,-643.6687841012213,757.7175168147041,44.59054128016777,44.59054128016777,0.0004930271328224702,0.0004930271328224702,0.0004930271328224702,-0.0013176648750528569,-0.0013176648750528569,-0.0013176648750528569,-0.0006744818813892621,-0.0006744818813892621,-0.0006744818813892621,-0.0011362101264860646,-0.0011362101264860646,-0.0011362101264860646,0.0,0.0,0.0,44.5317858901633,hong_kong
9,2018-04-10,44.541583520436866,-709.3506086932304,789.5998329258827,44.541583520436866,44.541583520436866,0.0004930271328224702,0.0004930271328224702,0.0004930271328224702,0.000459965935469882,0.000459965935469882,0.000459965935469882,0.0009607377905749436,0.0009607377905749436,0.0009607377905749436,-0.0009937989879275318,-0.0009937989879275318,-0.0009937989879275318,0.0,0.0,0.0,44.56207113156815,hong_kong
