,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,country
0,2017-11-01,3.815583245598419,-408.9718041940768,396.3079207798234,3.815583245598419,3.815583245598419,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.8020502559304626,-0.8020502559304626,-0.8020502559304626,-0.0034761179757423766,-0.0034761179757423766,-0.0034761179757423766,-0.36944079974268,-0.36944079974268,-0.36944079974268,0.0,0.0,0.0,0.7552937269422217,france
1,2017-11-02,4.387718602524212,-412.92497198944733,389.46319316799736,4.387718602524212,4.387718602524212,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,0.0982260110563142,0.0982260110563142,0.0982260110563142,0.8605538468119502,0.8605538468119502,0.8605538468119502,-0.3331944975435958,-0.3331944975435958,-0.3331944975435958,0.0,0.0,0.0,4.818706698487751,france
2,2017-11-03,4.959853959450006,-389.2099565282624,405.585316432776,4.959853959450006,4.959853959450006,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.7800689751575948,-0.7800689751575948,-0.7800689751575948,-0.06173522286055419,-0.06173522286055419,-0.06173522286055419,-0.28920041408500025,-0.28920041408500025,-0.28920041408500025,0.0,0.0,0.0,1.0908257643705013,france
3,2017-11-04,5.5319893163758,-403.3929805717462,415.9663770822369,5.5319893163758,5.5319893163758,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-1.2378231834786464,-1.2378231834786464,-1.2378231834786464,-0.57026651124287,-0.57026651124287,-0.57026651124287,-0.23842333402373617,-0.23842333402373617,-0.23842333402373617,0.0,0.0,0.0,-1.3156353101903535,france
4,2017-11-05,6.104124673301594,-408.3948757097906,406.397577559799,6.104124673301594,6.104124673301594,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.8771599588278162,-0.8771599588278162,-0.8771599588278162,-0.26605679695846385,-0.26605679695846385,-0.26605679695846385,-0.1819698236573121,-0.1819698236573121,-0.1819698236573121,0.0,0.0,0.0,0.749830926188511,france
5,2017-11-06,6.676260030227387,-405.0320143107135,438.32128063325365,6.676260030227387,6.676260030227387,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.7223145552926606,-0.7223145552926606,-0.7223145552926606,-0.17212588383722835,-0.17212588383722835,-0.17212588383722835,-0.12105533324339202,-0.12105533324339202,-0.12105533324339202,0.0,0.0,0.0,1.8539002354755267,france
6,2017-11-07,7.248395387153181,-423.02938100292863,451.534516402151,7.248395387153181,7.248395387153181,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.2729962127646052,-0.2729962127646052,-0.2729962127646052,0.2131066860650188,0.2131066860650188,0.2131066860650188,-0.05696956061758368,-0.05696956061758368,-0.05696956061758368,0.0,0.0,0.0,5.269610897839929,france
7,2017-11-08,7.820530744078974,-395.54603513810366,404.2617053991308,7.820530744078974,7.820530744078974,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.4236505699529989,-0.4236505699529989,-0.4236505699529989,-0.0034761179752931803,-0.0034761179752931803,-0.0034761179752931803,0.008958886234334551,0.008958886234334551,0.008958886234334551,0.0,0.0,0.0,4.507358437014966,france
8,2017-11-09,8.392666101004767,-382.2468987324845,433.16538894201784,8.392666101004767,8.392666101004767,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,0.5068180129849441,0.5068180129849441,0.5068180129849441,0.8605538468127913,0.8605538468127913,0.8605538468127913,0.07539750438419304,0.07539750438419304,0.07539750438419304,0.0,0.0,0.0,12.646220457962103,france
9,2017-11-10,8.96480145793056,-390.57961334261637,447.51040828301393,8.96480145793056,8.96480145793056,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.34982495109036704,-0.34982495109036704,-0.34982495109036704,-0.06173522286248523,-0.06173522286248523,-0.06173522286248523,0.14104360998415844,0.14104360998415844,0.14104360998415844,0.0,0.0,0.0,5.828690226375151,france
10,2017-11-11,9.536936814856356,-404.9563336951933,402.5130291183785,9.536936814856356,9.536936814856356,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.7947440052112106,-0.7947440052112106,-0.7947440052112106,-0.5702665112434824,-0.5702665112434824,-0.5702665112434824,0.20465584424431219,0.20465584424431219,0.20465584424431219,0.0,0.0,0.0,1.95751345317117,france
11,2017-11-12,10.109072171782149,-381.26398364924535,426.12518138030566,10.109072171782149,10.109072171782149,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.4301074736712702,-0.4301074736712702,-0.4301074736712702,-0.26605679695765017,-0.26605679695765017,-0.26605679695765017,0.2650826614984202,0.2650826614984202,0.2650826614984202,0.0,0.0,0.0,5.761084678816387,france
12,2017-11-13,10.681207528707942,-402.4102346029458,407.1270158317472,10.681207528707942,10.681207528707942,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.2799721142471857,-0.2799721142471857,-0.2799721142471857,-0.1721258838361005,-0.1721258838361005,-0.1721258838361005,0.32128710780095504,0.32128710780095504,0.32128710780095504,0.0,0.0,0.0,7.690767274182622,france
13,2017-11-14,11.253342885633733,-404.49688591898456,403.740773274342,11.253342885633733,11.253342885633733,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,0.15634068178311125,0.15634068178311125,0.15634068178311125,0.2131066860658124,0.2131066860658124,0.2131066860658124,0.3723673339293391,0.3723673339293391,0.3723673339293391,0.0,0.0,0.0,13.012698184712836,france
14,2017-11-15,11.82547824255953,-360.4409252341158,449.73135182990836,11.82547824255953,11.82547824255953,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.015037021520701438,-0.015037021520701438,-0.015037021520701438,-0.0034761179761599315,-0.0034761179761599315,-0.0034761179761599315,0.4175724346674987,0.4175724346674987,0.4175724346674987,0.0,0.0,0.0,11.647658271733576,france
15,2017-11-16,12.397613599485323,-388.3298998817762,463.7884626965811,12.397613599485325,12.397613599485325,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,0.8877338705087171,0.8877338705087171,0.8877338705087171,0.8605538468115719,0.8605538468115719,0.8605538468115719,0.4563133619091856,0.4563133619091856,0.4563133619091856,0.0,0.0,0.0,23.403395105227936,france
16,2017-11-17,12.969748956411117,-425.520191269033,434.53177761849685,12.969748956411117,12.969748956411117,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.002699743609106492,-0.002699743609106492,-0.002699743609106492,-0.061735222862771666,-0.061735222862771666,-0.061735222862771666,0.4881688174657054,0.4881688174657054,0.4881688174657054,0.0,0.0,0.0,12.934733959554329,france
17,2017-11-18,13.54188431333691,-410.8721676638065,392.67286699364314,13.54188431333691,13.54188431333691,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.4865136619305148,-0.4865136619305148,-0.4865136619305148,-0.5702665112440949,-0.5702665112440949,-0.5702665112440949,0.5128861875256203,0.5128861875256203,0.5128861875256203,0.0,0.0,0.0,6.953572586615975,france
18,2017-11-19,14.114019670262703,-398.57317398324426,401.78030557256005,14.114019670262703,14.114019670262703,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.16481240547936243,-0.16481240547936243,-0.16481240547936243,-0.26605679695683665,-0.26605679695683665,-0.26605679695683665,0.5303777296895145,0.5303777296895145,0.5303777296895145,0.0,0.0,0.0,11.787854137423668,france
19,2017-11-20,14.686155027188496,-402.8316617235957,439.01736498279274,14.686155027188496,14.686155027188496,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,-0.06054686107516502,-0.06054686107516502,-0.06054686107516502,-0.17212588383790334,-0.17212588383790334,-0.17212588383790334,0.5407123609747786,0.5407123609747786,0.5407123609747786,0.0,0.0,0.0,13.796954439028978,france
20,2017-11-21,15.258290312430326,-398.43330044742464,448.884983440487,15.258290312430326,15.258290312430326,-0.42913333821204025,-0.42913333821204025,-0.42913333821204025,0.3280768649631033,0.3280768649631033,0.3280768649631033,0.21310668606531297,0.21310668606531297,0.21310668606531297,0.5441035171098305,0.5441035171098305,0.5441035171098305,0.0,0.0,0.0,20.264182362829356,france
